Id,Label,timeset,d0,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class
Isni (Identifier),Isni (Identifier),,0,14,0,14,14,0,14,0,0,0,0,2
Sinimbu,Sinimbu,,0,2,0,2,2,0,2,0,0,0,0,3
Primark,Primark,,0,2,0,2,2,0,2,0,0,0,0,1
Animal Husbandry In Brazil,Animal Husbandry In Brazil,,0,7,0,7,7,0,7,0,0,0,0,0
Government Debt,Government Debt,,0,2,0,2,2,0,2,0,0,0,0,1
Rua 25 De Março,Rua 25 De Março,,0,2,0,2,2,0,2,0,0,0,0,5
Yemen,Yemen,,0,2,0,2,2,0,2,0,0,0,0,1
Brazilians,Brazilians,,0,9,0,9,9,0,9,0,0,0,0,0
Gaúcho,Gaúcho,,0,2,0,2,2,0,2,0,0,0,0,3
Dutch Caribbean Securities Exchange,Dutch Caribbean Securities Exchange,,0,3,0,3,3,0,3,0,0,0,0,5
"Salvador, Bahia","Salvador, Bahia",,0,7,0,7,7,0,7,0,0,0,0,2
Vista Alegre Do Prata,Vista Alegre Do Prata,,0,2,0,2,2,0,2,0,0,0,0,3
Government Bond,Government Bond,,0,3,0,3,3,0,3,0,0,0,0,5
Marfrig,Marfrig,,0,53,24,77,53,24,77,4,0.39298,0.412763,0.000044,2
Punta Del Este,Punta Del Este,,0,2,0,2,2,0,2,0,0,0,0,3
Metal,Metal,,0,2,0,2,2,0,2,0,0,0,0,0
Fast-Fashion,Fast-Fashion,,0,2,0,2,2,0,2,0,0,0,0,1
Manaus,Manaus,,0,5,0,5,5,0,5,0,0,0,0,0
Anhembi Convention Center,Anhembi Convention Center,,0,2,0,2,2,0,2,0,0,0,0,5
Corporation,Corporation,,0,4,134,138,4,134,138,6,0.258928,0.301109,0.00021,1
Volleyball,Volleyball,,0,2,0,2,2,0,2,0,0,0,0,0
Bursa Malaysia,Bursa Malaysia,,0,4,0,4,4,0,4,0,0,0,0,1
Liberdade (District Of São Paulo),Liberdade (District Of São Paulo),,0,2,0,2,2,0,2,0,0,0,0,5
Spiritism,Spiritism,,0,3,0,3,3,0,3,0,0,0,0,0
S&P/Tsx Composite Index,S&P/Tsx Composite Index,,0,2,0,2,2,0,2,0,0,0,0,0
América Air Linhas Aéreas,América Air Linhas Aéreas,,0,2,0,2,2,0,2,0,0,0,0,4
"Jaboticaba, Rio Grande Do Sul","Jaboticaba, Rio Grande Do Sul",,0,2,0,2,2,0,2,0,0,0,0,3
Indigenous Peoples In Brazil,Indigenous Peoples In Brazil,,0,7,0,7,7,0,7,0,0,0,0,0
Thai Airways,Thai Airways,,0,2,0,2,2,0,2,0,0,0,0,4
Campo Novo,Campo Novo,,0,2,0,2,2,0,2,0,0,0,0,3
Muçum,Muçum,,0,2,0,2,2,0,2,0,0,0,0,3
Earnings Yield,Earnings Yield,,0,3,0,3,3,0,3,0,0,0,0,5
Agriculture In Brazil,Agriculture In Brazil,,0,7,0,7,7,0,7,0,0,0,0,0
Aer Lingus,Aer Lingus,,0,2,0,2,2,0,2,0,0,0,0,4
Minerva Foods,Minerva Foods,,0,53,0,53,53,0,53,0,0,0,0,2
Brazilian Comics,Brazilian Comics,,0,7,0,7,7,0,7,0,0,0,0,0
Slippage (Finance),Slippage (Finance),,0,3,0,3,3,0,3,0,0,0,0,5
Anima Mundi (Event),Anima Mundi (Event),,0,2,0,2,2,0,2,0,0,0,0,5
Rio Linhas Aéreas,Rio Linhas Aéreas,,0,2,0,2,2,0,2,0,0,0,0,4
Egyptian Exchange,Egyptian Exchange,,0,3,0,3,3,0,3,0,0,0,0,5
Loan,Loan,,0,2,0,2,2,0,2,0,0,0,0,2
Air Corsica,Air Corsica,,0,2,0,2,2,0,2,0,0,0,0,4
Lóide Aéreo Nacional,Lóide Aéreo Nacional,,0,2,0,2,2,0,2,0,0,0,0,4
Bbc,Bbc,,0,2,0,2,2,0,2,0,0,0,0,1
Cargojet,Cargojet,,0,2,0,2,2,0,2,0,0,0,0,4
Cerro Branco,Cerro Branco,,0,2,0,2,2,0,2,0,0,0,0,3
South African Airways,South African Airways,,0,2,0,2,2,0,2,0,0,0,0,4
Jamaica Stock Exchange,Jamaica Stock Exchange,,0,3,0,3,3,0,3,0,0,0,0,5
São Paulo Museum Of Art,São Paulo Museum Of Art,,0,2,0,2,2,0,2,0,0,0,0,5
Panama,Panama,,0,4,0,4,4,0,4,0,0,0,0,0
Japan Exchange Group,Japan Exchange Group,,0,3,0,3,3,0,3,0,0,0,0,5
Nasdaq Nordic,Nasdaq Nordic,,0,3,0,3,3,0,3,0,0,0,0,5
Hsbc,Hsbc,,0,4,0,4,4,0,4,0,0,0,0,2
Três Arroios,Três Arroios,,0,2,0,2,2,0,2,0,0,0,0,3
Tavaj Linhas Aéreas,Tavaj Linhas Aéreas,,0,2,0,2,2,0,2,0,0,0,0,4
Malaysia Airlines,Malaysia Airlines,,0,2,0,2,2,0,2,0,0,0,0,4
Vale S.A.,Vale S.A.,,0,14,0,14,14,0,14,0,0,0,0,2
Latam Chile,Latam Chile,,0,2,0,2,2,0,2,0,0,0,0,4
Steel,Steel,,0,4,0,4,4,0,4,0,0,0,0,2
Taipei Exchange,Taipei Exchange,,0,3,0,3,3,0,3,0,0,0,0,5
"Southern Region, Brazil","Southern Region, Brazil",,0,3,0,3,3,0,3,0,0,0,0,0
European Union,European Union,,0,3,0,3,3,0,3,0,0,0,0,0
Air Seychelles,Air Seychelles,,0,2,0,2,2,0,2,0,0,0,0,4
Amazon Basin,Amazon Basin,,0,8,0,8,8,0,8,0,0,0,0,0
Bixiga,Bixiga,,0,2,0,2,2,0,2,0,0,0,0,5
Conjunto Nacional (São Paulo),Conjunto Nacional (São Paulo),,0,2,0,2,2,0,2,0,0,0,0,5
Sonae,Sonae,,0,2,0,2,2,0,2,0,0,0,0,1
Salto Do Jacuí,Salto Do Jacuí,,0,2,0,2,2,0,2,0,0,0,0,3
China Cargo Airlines,China Cargo Airlines,,0,2,0,2,2,0,2,0,0,0,0,4
Financial Services,Financial Services,,0,6,0,6,6,0,6,0,0,0,0,2
Santo Antônio Do Planalto,Santo Antônio Do Planalto,,0,2,0,2,2,0,2,0,0,0,0,3
Independence Of Brazil,Independence Of Brazil,,0,2,0,2,2,0,2,0,0,0,0,0
"Santiago, Rio Grande Do Sul","Santiago, Rio Grande Do Sul",,0,2,0,2,2,0,2,0,0,0,0,3
Federal District (Brazil),Federal District (Brazil),,0,5,0,5,5,0,5,0,0,0,0,0
Azul Airlines,Azul Airlines,,0,51,405,456,51,405,456,5,0.432986,0.516032,0.002987,4
Bond (Finance),Bond (Finance),,0,3,0,3,3,0,3,0,0,0,0,5
Flydubai,Flydubai,,0,2,0,2,2,0,2,0,0,0,0,4
Camair-Co,Camair-Co,,0,2,0,2,2,0,2,0,0,0,0,4
Depository Trust & Clearing Corporation,Depository Trust & Clearing Corporation,,0,3,0,3,3,0,3,0,0,0,0,5
Santo André,Santo André,,0,2,0,2,2,0,2,0,0,0,0,2
Croatia Airlines,Croatia Airlines,,0,2,0,2,2,0,2,0,0,0,0,4
Grupo Éxito,Grupo Éxito,,0,2,0,2,2,0,2,0,0,0,0,2
Westfália,Westfália,,0,2,0,2,2,0,2,0,0,0,0,3
Miat Mongolian Airlines,Miat Mongolian Airlines,,0,2,0,2,2,0,2,0,0,0,0,4
Eugênio De Castro,Eugênio De Castro,,0,2,0,2,2,0,2,0,0,0,0,3
Itati,Itati,,0,2,0,2,2,0,2,0,0,0,0,3
Parque Do Piqueri,Parque Do Piqueri,,0,2,0,2,2,0,2,0,0,0,0,5
Estonia,Estonia,,0,3,0,3,3,0,3,0,0,0,0,5
Jaquirana,Jaquirana,,0,2,0,2,2,0,2,0,0,0,0,3
Nacional Transportes Aéreos,Nacional Transportes Aéreos,,0,2,0,2,2,0,2,0,0,0,0,4
Bm&F Bovespa,Bm&F Bovespa,,0,8,0,8,8,0,8,0,0,0,0,2
Etihad Airways,Etihad Airways,,0,2,0,2,2,0,2,0,0,0,0,4
Dual-Listed Company,Dual-Listed Company,,0,3,0,3,3,0,3,0,0,0,0,5
São Leopoldo,São Leopoldo,,0,3,0,3,3,0,3,0,0,0,0,3
Standard & Poor'S,Standard & Poor'S,,0,2,0,2,2,0,2,0,0,0,0,2
Style Investing,Style Investing,,0,3,0,3,3,0,3,0,0,0,0,5
Barsa (Encyclopedia),Barsa (Encyclopedia),,0,2,0,2,2,0,2,0,0,0,0,0
Chimarrão,Chimarrão,,0,2,0,2,2,0,2,0,0,0,0,3
Latam Brasil,Latam Brasil,,0,2,0,2,2,0,2,0,0,0,0,4
Administrative Divisions Of Brazil,Administrative Divisions Of Brazil,,0,7,0,7,7,0,7,0,0,0,0,0
Itapuca,Itapuca,,0,2,0,2,2,0,2,0,0,0,0,3
Osakeyhtiö,Osakeyhtiö,,0,2,0,2,2,0,2,0,0,0,0,1
Okay Airways,Okay Airways,,0,2,0,2,2,0,2,0,0,0,0,4
Energy Policy Of Brazil,Energy Policy Of Brazil,,0,7,0,7,7,0,7,0,0,0,0,0
Sociedad Química Y Minera,Sociedad Química Y Minera,,0,15,0,15,15,0,15,0,0,0,0,2
Museu Afro Brasil,Museu Afro Brasil,,0,2,0,2,2,0,2,0,0,0,0,5
Mexico City,Mexico City,,0,3,0,3,3,0,3,0,0,0,0,0
Viamão,Viamão,,0,2,0,2,2,0,2,0,0,0,0,3
Tocantins (State),Tocantins (State),,0,3,0,3,3,0,3,0,0,0,0,0
Shanghai Airlines,Shanghai Airlines,,0,2,0,2,2,0,2,0,0,0,0,4
Issn (Identifier),Issn (Identifier),,0,7,0,7,7,0,7,0,0,0,0,0
Brazilian Government,Brazilian Government,,0,3,0,3,3,0,3,0,0,0,0,0
Jorge Gerdau Johannpeter,Jorge Gerdau Johannpeter,,0,2,0,2,2,0,2,0,0,0,0,2
Santo Ângelo (Micro-Region),Santo Ângelo (Micro-Region),,0,2,0,2,2,0,2,0,0,0,0,3
Cats (Trading System),Cats (Trading System),,0,2,0,2,2,0,2,0,0,0,0,5
Port,Port,,0,2,0,2,2,0,2,0,0,0,0,3
General Câmara,General Câmara,,0,2,0,2,2,0,2,0,0,0,0,3
S&P Latin America 40,S&P Latin America 40,,0,15,0,15,15,0,15,0,0,0,0,2
Polyethylene,Polyethylene,,0,2,0,2,2,0,2,0,0,0,0,1
Teutônia,Teutônia,,0,2,0,2,2,0,2,0,0,0,0,3
Westjet,Westjet,,0,2,0,2,2,0,2,0,0,0,0,4
Pacific Ocean,Pacific Ocean,,0,2,0,2,2,0,2,0,0,0,0,0
Sede Nova,Sede Nova,,0,2,0,2,2,0,2,0,0,0,0,3
Workwear,Workwear,,0,2,0,2,2,0,2,0,0,0,0,0
Boursa Kuwait,Boursa Kuwait,,0,3,0,3,3,0,3,0,0,0,0,5
Hong Kong Airlines,Hong Kong Airlines,,0,2,0,2,2,0,2,0,0,0,0,4
Beef,Beef,,0,2,0,2,2,0,2,0,0,0,0,0
Bamboo Airways,Bamboo Airways,,0,2,0,2,2,0,2,0,0,0,0,4
Flores Da Cunha,Flores Da Cunha,,0,2,0,2,2,0,2,0,0,0,0,3
São José Do Inhacorá,São José Do Inhacorá,,0,2,0,2,2,0,2,0,0,0,0,3
São Paulo Cathedral,São Paulo Cathedral,,0,2,0,2,2,0,2,0,0,0,0,5
"Progresso, Rio Grande Do Sul","Progresso, Rio Grande Do Sul",,0,2,0,2,2,0,2,0,0,0,0,3
Brussels Airlines,Brussels Airlines,,0,2,0,2,2,0,2,0,0,0,0,4
Airlink,Airlink,,0,2,0,2,2,0,2,0,0,0,0,4
Civil Law (Legal System),Civil Law (Legal System),,0,3,0,3,3,0,3,0,0,0,0,1
Empresa De Transporte Aéreo,Empresa De Transporte Aéreo,,0,2,0,2,2,0,2,0,0,0,0,4
State-Owned Enterprise,State-Owned Enterprise,,0,3,0,3,3,0,3,0,0,0,0,1
Ibirapuitã,Ibirapuitã,,0,2,0,2,2,0,2,0,0,0,0,3
Politics Of Brazil,Politics Of Brazil,,0,7,0,7,7,0,7,0,0,0,0,0
Dois Lajeados,Dois Lajeados,,0,2,0,2,2,0,2,0,0,0,0,3
Portuguese Language,Portuguese Language,,0,8,162,170,8,162,170,5,0.362828,0.42106,0.00028,0
Asset Management,Asset Management,,0,2,0,2,2,0,2,0,0,0,0,2
Angola,Angola,,0,5,0,5,5,0,5,0,0,0,0,0
Bovespa Index,Bovespa Index,,0,2,0,2,2,0,2,0,0,0,0,5
São João Do Polêsine,São João Do Polêsine,,0,2,0,2,2,0,2,0,0,0,0,3
Quinze De Novembro,Quinze De Novembro,,0,2,0,2,2,0,2,0,0,0,0,3
Humid Subtropical Climate,Humid Subtropical Climate,,0,3,0,3,3,0,3,0,0,0,0,0
Board Of Directors,Board Of Directors,,0,5,0,5,5,0,5,0,0,0,0,5
Aktieselskab,Aktieselskab,,0,2,0,2,2,0,2,0,0,0,0,1
"Social Democratic Party (Brazil, 2011)","Social Democratic Party (Brazil, 2011)",,0,2,0,2,2,0,2,0,0,0,0,0
Long (Finance),Long (Finance),,0,3,0,3,3,0,3,0,0,0,0,5
Stock Exchange Of Thailand,Stock Exchange Of Thailand,,0,3,0,3,3,0,3,0,0,0,0,5
Limited Partnership,Limited Partnership,,0,3,0,3,3,0,3,0,0,0,0,1
Air Cairo,Air Cairo,,0,2,0,2,2,0,2,0,0,0,0,4
Nova Ramada,Nova Ramada,,0,2,0,2,2,0,2,0,0,0,0,3
T'Way Air,T'Way Air,,0,2,0,2,2,0,2,0,0,0,0,4
Campestre Da Serra,Campestre Da Serra,,0,2,0,2,2,0,2,0,0,0,0,3
Itaipu Binacional,Itaipu Binacional,,0,2,0,2,2,0,2,0,0,0,0,0
Viaf (Identifier),Viaf (Identifier),,0,27,0,27,27,0,27,0,0,0,0,2
Vale Do Sol,Vale Do Sol,,0,2,0,2,2,0,2,0,0,0,0,3
Holding Company,Holding Company,,0,6,0,6,6,0,6,0,0,0,0,2
Ipiranga (Company),Ipiranga (Company),,0,4,0,4,4,0,4,0,0,0,0,2
Bagé,Bagé,,0,2,0,2,2,0,2,0,0,0,0,3
Catalan Language,Catalan Language,,0,2,0,2,2,0,2,0,0,0,0,1
Madrid Stock Exchange,Madrid Stock Exchange,,0,4,0,4,4,0,4,0,0,0,0,2
C Corporation,C Corporation,,0,2,0,2,2,0,2,0,0,0,0,1
Cacique Doble,Cacique Doble,,0,2,0,2,2,0,2,0,0,0,0,3
Dona Francisca,Dona Francisca,,0,2,0,2,2,0,2,0,0,0,0,3
Fed Model,Fed Model,,0,3,0,3,3,0,3,0,0,0,0,5
Copel,Copel,,0,53,94,147,53,94,147,3,0.451651,0.478036,0.000175,2
Australia,Australia,,0,6,0,6,6,0,6,0,0,0,0,5
Palmares Do Sul,Palmares Do Sul,,0,2,0,2,2,0,2,0,0,0,0,3
Floor Trader,Floor Trader,,0,3,0,3,3,0,3,0,0,0,0,5
Petrorio,Petrorio,,0,53,0,53,53,0,53,0,0,0,0,2
Binter Canarias,Binter Canarias,,0,2,0,2,2,0,2,0,0,0,0,4
Magazine Luiza,Magazine Luiza,,0,53,0,53,53,0,53,0,0,0,0,2
Bloomberg News,Bloomberg News,,0,4,0,4,4,0,4,0,0,0,0,2
Dubai Financial Market,Dubai Financial Market,,0,3,0,3,3,0,3,0,0,0,0,5
Malandragem,Malandragem,,0,7,0,7,7,0,7,0,0,0,0,0
Igrejinha,Igrejinha,,0,2,0,2,2,0,2,0,0,0,0,3
Pejuçara,Pejuçara,,0,2,0,2,2,0,2,0,0,0,0,3
Martinelli Building,Martinelli Building,,0,2,0,2,2,0,2,0,0,0,0,5
Jaguarão (Micro-Region),Jaguarão (Micro-Region),,0,2,0,2,2,0,2,0,0,0,0,3
Dow Jones Utility Average,Dow Jones Utility Average,,0,2,0,2,2,0,2,0,0,0,0,0
European Economic Interest Grouping,European Economic Interest Grouping,,0,2,0,2,2,0,2,0,0,0,0,1
El Al,El Al,,0,2,0,2,2,0,2,0,0,0,0,4
Sport Club Internacional,Sport Club Internacional,,0,2,0,2,2,0,2,0,0,0,0,3
Airline Call Sign,Airline Call Sign,,0,2,0,2,2,0,2,0,0,0,0,4
Poles,Poles,,0,2,0,2,2,0,2,0,0,0,0,3
South America,South America,,0,6,0,6,6,0,6,0,0,0,0,1
Gol Transportes Aéreos,Gol Transportes Aéreos,,0,4,0,4,4,0,4,0,0,0,0,4
Viação Aérea Arco-Íris,Viação Aérea Arco-Íris,,0,2,0,2,2,0,2,0,0,0,0,4
Metro Ag,Metro Ag,,0,2,0,2,2,0,2,0,0,0,0,1
Catuípe,Catuípe,,0,2,0,2,2,0,2,0,0,0,0,3
Limited Company,Limited Company,,0,2,0,2,2,0,2,0,0,0,0,1
Flight-To-Quality,Flight-To-Quality,,0,3,0,3,3,0,3,0,0,0,0,5
Inditex,Inditex,,0,2,0,2,2,0,2,0,0,0,0,1
Chief Financial Officer,Chief Financial Officer,,0,2,0,2,2,0,2,0,0,0,0,2
Variety Store,Variety Store,,0,2,0,2,2,0,2,0,0,0,0,1
Portuguese Empire,Portuguese Empire,,0,2,0,2,2,0,2,0,0,0,0,0
Air Astana,Air Astana,,0,2,0,2,2,0,2,0,0,0,0,4
Yduqs,Yduqs,,0,52,87,139,52,87,139,3,0.451027,0.476503,0.000017,2
S Corporation,S Corporation,,0,2,0,2,2,0,2,0,0,0,0,1
Matarazzo Building,Matarazzo Building,,0,2,0,2,2,0,2,0,0,0,0,5
Nova Boa Vista,Nova Boa Vista,,0,2,0,2,2,0,2,0,0,0,0,3
Machadinho,Machadinho,,0,2,0,2,2,0,2,0,0,0,0,3
Itaú Unibanco,Itaú Unibanco,,0,52,160,212,52,160,212,3,0.457807,0.49263,0.00019,2
Turkey,Turkey,,0,2,0,2,2,0,2,0,0,0,0,1
Brazil,Brazil,,0,65,427,492,65,427,492,4,0.475437,0.545133,0.006271,0
Insel Air,Insel Air,,0,2,0,2,2,0,2,0,0,0,0,4
"São Pedro Do Sul, Rio Grande Do Sul","São Pedro Do Sul, Rio Grande Do Sul",,0,2,0,2,2,0,2,0,0,0,0,3
"Camargo, Rio Grande Do Sul","Camargo, Rio Grande Do Sul",,0,2,0,2,2,0,2,0,0,0,0,3
Economic History Of Brazil,Economic History Of Brazil,,0,7,0,7,7,0,7,0,0,0,0,0
The Globe And Mail,The Globe And Mail,,0,2,0,2,2,0,2,0,0,0,0,0
Pampa,Pampa,,0,2,0,2,2,0,2,0,0,0,0,3
Air Transat,Air Transat,,0,2,0,2,2,0,2,0,0,0,0,4
Arroio Do Meio,Arroio Do Meio,,0,2,0,2,2,0,2,0,0,0,0,3
Frequent-Flyer Program,Frequent-Flyer Program,,0,2,0,2,2,0,2,0,0,0,0,4
Dow Jones Industrial Average,Dow Jones Industrial Average,,0,2,0,2,2,0,2,0,0,0,0,0
Tupanciretã,Tupanciretã,,0,2,0,2,2,0,2,0,0,0,0,3
Authorised Capital,Authorised Capital,,0,3,0,3,3,0,3,0,0,0,0,5
Tame,Tame,,0,2,0,2,2,0,2,0,0,0,0,4
Supervisory Board,Supervisory Board,,0,2,0,2,2,0,2,0,0,0,0,1
South Africa,South Africa,,0,6,0,6,6,0,6,0,0,0,0,0
Colombo Stock Exchange,Colombo Stock Exchange,,0,3,0,3,3,0,3,0,0,0,0,5
Gaucho,Gaucho,,0,2,0,2,2,0,2,0,0,0,0,3
Southern Hemisphere,Southern Hemisphere,,0,4,0,4,4,0,4,0,0,0,0,0
Presidente Transportes Aéreos,Presidente Transportes Aéreos,,0,2,0,2,2,0,2,0,0,0,0,4
Crime In Brazil,Crime In Brazil,,0,7,0,7,7,0,7,0,0,0,0,0
Hong Kong,Hong Kong,,0,7,0,7,7,0,7,0,0,0,0,0
Obelisk Of São Paulo,Obelisk Of São Paulo,,0,2,0,2,2,0,2,0,0,0,0,5
Reit,Reit,,0,2,0,2,2,0,2,0,0,0,0,5
Três Coroas,Três Coroas,,0,2,0,2,2,0,2,0,0,0,0,3
Airbaltic,Airbaltic,,0,2,0,2,2,0,2,0,0,0,0,4
Central Aérea Limitada,Central Aérea Limitada,,0,2,0,2,2,0,2,0,0,0,0,4
Banco Itaú,Banco Itaú,,0,2,0,2,2,0,2,0,0,0,0,2
International Securities Identification Number,International Securities Identification Number,,0,3,0,3,3,0,3,0,0,0,0,5
Partnership,Partnership,,0,2,0,2,2,0,2,0,0,0,0,1
Marks & Spencer,Marks & Spencer,,0,2,0,2,2,0,2,0,0,0,0,1
Momentum (Finance),Momentum (Finance),,0,3,0,3,3,0,3,0,0,0,0,5
Iberia (Airline),Iberia (Airline),,0,2,0,2,2,0,2,0,0,0,0,4
Almirante Tamandaré Do Sul,Almirante Tamandaré Do Sul,,0,2,0,2,2,0,2,0,0,0,0,3
Constitution Of Brazil,Constitution Of Brazil,,0,7,0,7,7,0,7,0,0,0,0,0
Air Canada,Air Canada,,0,2,0,2,2,0,2,0,0,0,0,4
Paraguay,Paraguay,,0,9,0,9,9,0,9,0,0,0,0,2
Railway,Railway,,0,2,0,2,2,0,2,0,0,0,0,1
Femsa,Femsa,,0,15,0,15,15,0,15,0,0,0,0,2
Nova Santa Rita,Nova Santa Rita,,0,2,0,2,2,0,2,0,0,0,0,3
American Airlines,American Airlines,,0,2,0,2,2,0,2,0,0,0,0,4
Campina Das Missões,Campina Das Missões,,0,2,0,2,2,0,2,0,0,0,0,3
Value Averaging,Value Averaging,,0,3,0,3,3,0,3,0,0,0,0,5
Stop Consonant,Stop Consonant,,0,2,0,2,2,0,2,0,0,0,0,0
Congo Airways,Congo Airways,,0,2,0,2,2,0,2,0,0,0,0,4
Tam Transportes Aéreos Meridionais,Tam Transportes Aéreos Meridionais,,0,2,0,2,2,0,2,0,0,0,0,4
Santiago Stock Exchange,Santiago Stock Exchange,,0,3,0,3,3,0,3,0,0,0,0,5
Cencosud,Cencosud,,0,16,0,16,16,0,16,0,0,0,0,2
Business Insider,Business Insider,,0,2,0,2,2,0,2,0,0,0,0,1
"Tampa, Florida","Tampa, Florida",,0,2,0,2,2,0,2,0,0,0,0,2
Transfer Of The Portuguese Court To Brazil,Transfer Of The Portuguese Court To Brazil,,0,3,0,3,3,0,3,0,0,0,0,0
Cidreira,Cidreira,,0,2,0,2,2,0,2,0,0,0,0,3
Air Albania,Air Albania,,0,2,0,2,2,0,2,0,0,0,0,4
São Paulo Art Biennial,São Paulo Art Biennial,,0,2,0,2,2,0,2,0,0,0,0,5
Georgia (Country),Georgia (Country),,0,2,0,2,2,0,2,0,0,0,0,0
Conglomerate (Company),Conglomerate (Company),,0,5,0,5,5,0,5,0,0,0,0,1
Joint-Stock Company,Joint-Stock Company,,0,3,0,3,3,0,3,0,0,0,0,1
Public Offering,Public Offering,,0,4,0,4,4,0,4,0,0,0,0,5
Electrical Power,Electrical Power,,0,4,0,4,4,0,4,0,0,0,0,2
Unisinos,Unisinos,,0,2,0,2,2,0,2,0,0,0,0,3
Arabic Language,Arabic Language,,0,2,0,2,2,0,2,0,0,0,0,1
Mato Queimado,Mato Queimado,,0,2,0,2,2,0,2,0,0,0,0,3
Utc-3,Utc-3,,0,2,0,2,2,0,2,0,0,0,0,3
"Estrela, Rio Grande Do Sul","Estrela, Rio Grande Do Sul",,0,2,0,2,2,0,2,0,0,0,0,3
United Kingdom,United Kingdom,,0,10,0,10,10,0,10,0,0,0,0,5
Colombia,Colombia,,0,8,0,8,8,0,8,0,0,0,0,2
Flynas,Flynas,,0,2,0,2,2,0,2,0,0,0,0,4
Privatization,Privatization,,0,2,0,2,2,0,2,0,0,0,0,1
Cteep,Cteep,,0,2,0,2,2,0,2,0,0,0,0,0
Sete Linhas Aéreas,Sete Linhas Aéreas,,0,2,0,2,2,0,2,0,0,0,0,4
Hong Kong Exchanges And Clearing,Hong Kong Exchanges And Clearing,,0,3,0,3,3,0,3,0,0,0,0,5
São Sebastião Do Caí,São Sebastião Do Caí,,0,2,0,2,2,0,2,0,0,0,0,3
Monte Belo Do Sul,Monte Belo Do Sul,,0,2,0,2,2,0,2,0,0,0,0,3
Multiplan S.A.,Multiplan S.A.,,0,53,2,55,53,2,55,1,1,1,0.00001,2
Atlantic Ocean,Atlantic Ocean,,0,2,0,2,2,0,2,0,0,0,0,0
Segredo,Segredo,,0,2,0,2,2,0,2,0,0,0,0,3
B2W,B2W,,0,52,94,146,52,94,146,3,0.45183,0.478182,0.000032,2
Air Vanuatu,Air Vanuatu,,0,2,0,2,2,0,2,0,0,0,0,4
Financial Law,Financial Law,,0,3,0,3,3,0,3,0,0,0,0,5
Praça Ramos De Azevedo,Praça Ramos De Azevedo,,0,2,0,2,2,0,2,0,0,0,0,5
Severiano De Almeida,Severiano De Almeida,,0,2,0,2,2,0,2,0,0,0,0,3
Dilermando De Aguiar,Dilermando De Aguiar,,0,2,0,2,2,0,2,0,0,0,0,3
Pelotas,Pelotas,,0,2,0,2,2,0,2,0,0,0,0,3
Master Top Airlines,Master Top Airlines,,0,2,0,2,2,0,2,0,0,0,0,4
Portuguese Brazilian,Portuguese Brazilian,,0,3,0,3,3,0,3,0,0,0,0,0
Chemical,Chemical,,0,2,0,2,2,0,2,0,0,0,0,2
Nasdaq,Nasdaq,,0,5,0,5,5,0,5,0,0,0,0,5
Torre Da Tv Bandeirantes,Torre Da Tv Bandeirantes,,0,2,0,2,2,0,2,0,0,0,0,5
Paraguayan War,Paraguayan War,,0,3,0,3,3,0,3,0,0,0,0,0
Pfts Ukraine Stock Exchange,Pfts Ukraine Stock Exchange,,0,3,0,3,3,0,3,0,0,0,0,5
S&P/Tsx 60,S&P/Tsx 60,,0,2,0,2,2,0,2,0,0,0,0,0
National Congress Of Brazil,National Congress Of Brazil,,0,7,0,7,7,0,7,0,0,0,0,0
Switzerland,Switzerland,,0,6,0,6,6,0,6,0,0,0,0,1
"Whitby, Ontario","Whitby, Ontario",,0,2,0,2,2,0,2,0,0,0,0,2
Lebanon,Lebanon,,0,2,0,2,2,0,2,0,0,0,0,1
Nairobi Securities Exchange,Nairobi Securities Exchange,,0,3,0,3,3,0,3,0,0,0,0,5
Capital Market,Capital Market,,0,4,0,4,4,0,4,0,0,0,0,1
Index Of Brazil-Related Articles,Index Of Brazil-Related Articles,,0,7,0,7,7,0,7,0,0,0,0,0
Chair (Official),Chair (Official),,0,2,0,2,2,0,2,0,0,0,0,5
Parque Da Juventude,Parque Da Juventude,,0,2,0,2,2,0,2,0,0,0,0,5
Slave,Slave,,0,2,0,2,2,0,2,0,0,0,0,3
Sunexpress,Sunexpress,,0,2,0,2,2,0,2,0,0,0,0,4
Salvador Metro,Salvador Metro,,0,2,0,2,2,0,2,0,0,0,0,0
Nasalization,Nasalization,,0,2,0,2,2,0,2,0,0,0,0,0
Tal – Transportes Aéreos Ltda,Tal – Transportes Aéreos Ltda,,0,2,0,2,2,0,2,0,0,0,0,4
Pairs Trade,Pairs Trade,,0,3,0,3,3,0,3,0,0,0,0,5
Macau,Macau,,0,2,0,2,2,0,2,0,0,0,0,0
Timeline Of Brazilian History,Timeline Of Brazilian History,,0,7,0,7,7,0,7,0,0,0,0,0
Orlando International Airport,Orlando International Airport,,0,2,0,2,2,0,2,0,0,0,0,4
Romania,Romania,,0,2,0,2,2,0,2,0,0,0,0,1
Pucrs,Pucrs,,0,2,0,2,2,0,2,0,0,0,0,3
Six Swiss Exchange,Six Swiss Exchange,,0,3,0,3,3,0,3,0,0,0,0,5
Edifício Itália,Edifício Itália,,0,2,0,2,2,0,2,0,0,0,0,5
Protestantism,Protestantism,,0,2,0,2,2,0,2,0,0,0,0,3
"Southeast Region, Brazil","Southeast Region, Brazil",,0,4,0,4,4,0,4,0,0,0,0,0
